Office of Field Operations - Innovation and Strategy Directorate - Data Analysis and Reporting,,,,,,,,,,,,,,
"OFO Inadmissible Case By Case  April 1, 2025 to April 30, 2025",,,,,,,,,,,,,,
Event Created Datetime,Field Office Name,Citizenship Country Name,Age at Event Creation Time,UAC Indicator (Derived),FMUA Indicator (Derived),Cred Fear Indicator (Derived),Marital Status Name,Gender,Entry Status,Event Reason,Disposition Name,I216 Custody Transfer To (Agency),Custody Date/Time Out (Latest),Event Subject Count
04/01/2025 09:43:49,BOSTON,GERMANY,19,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/01/2025 11:36:00,1
04/01/2025 09:46:38,MIAMI,MEXICO,48,,NO,NO,SINGLE,M - MALE,UNITED STATES CITIZEN,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,FEDERAL/STATE/LOCAL FACILITY,04/01/2025 20:00:00,1
04/01/2025 09:48:56,SAN DIEGO,MEXICO,44,,NO,NO,MARRIED,M - MALE,INTERCEPTED ATTEMPTING TO EWI AT POE,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 12:21:10,1
04/01/2025 09:49:16,BOSTON,CANADA,58,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 10:57:00,1
04/01/2025 09:55:45,BUFFALO,UKRAINE,22,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 11:43:00,1
04/01/2025 09:56:44,PRECLEARANCE,CANADA,44,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 09:57:23,SAN DIEGO,MEXICO,32,,NO,NO,SINGLE,M - MALE,INTERCEPTED ATTEMPTING TO EWI AT POE,CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 12:42:00,1
04/01/2025 10:03:53,LAREDO,MEXICO,23,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 15:21:00,1
04/01/2025 10:06:03,EL PASO,MEXICO,53,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 13:42:00,1
04/01/2025 10:07:39,TUCSON,MEXICO,27,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/01/2025 10:18:00,1
04/01/2025 10:10:39,LAREDO,MEXICO,49,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 16:21:00,1
04/01/2025 10:11:30,BUFFALO,CANADA,52,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 11:08:00,1
04/01/2025 10:12:54,LAREDO,MEXICO,25,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 14:02:00,1
04/01/2025 10:14:55,LOS ANGELES,SPAIN,66,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/01/2025 17:02:00,1
04/01/2025 10:18:03,HOUSTON,COLOMBIA,33,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 19:04:00,1
04/01/2025 10:21:58,SEATTLE,CANADA,62,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 11:10:00,1
04/01/2025 10:28:59,CHICAGO,BRAZIL,29,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:35:00,1
04/01/2025 10:31:49,HOUSTON,TRINIDAD AND TOBAGO,25,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 18:12:00,1
04/01/2025 10:32:54,HOUSTON,COLOMBIA,43,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 19:00:00,1
04/01/2025 10:32:59,BUFFALO,INDIA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 11:10:00,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,23,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,24,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,26,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,28,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,3
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,39,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,41,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,47,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,48,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,52,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,54,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,55,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,59,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,61,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:34:03,BALTIMORE,PHILIPPINES,63,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,24,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,25,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,26,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,28,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,31,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,36,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,40,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,42,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,50,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,55,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:38:31,SAN JUAN,PHILIPPINES,56,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 10:41:45,MIAMI,HONDURAS,50,,NO,NO,SINGLE,M - MALE,PRESENT WITHOUT ADMISSION OR PAROLE,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 12:55:00,1
04/01/2025 10:51:45,LAREDO,MEXICO,63,,NO,NO,MARRIED,M - MALE,NON IMMIGRANT CLASSIFICATION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VOLUNTARY RETURN,RETURN TO FOREIGN,04/01/2025 13:42:00,1
04/01/2025 10:58:18,LAREDO,MEXICO,41,,NO,NO,MARRIED,M - MALE,NO DOCUMENTS,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VOLUNTARY RETURN,RETURN TO FOREIGN,04/01/2025 15:09:00,1
04/01/2025 10:59:24,LAREDO,MEXICO,35,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:26:00,1
04/01/2025 11:00:32,PRECLEARANCE,UNITED KINGDOM,43,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,,,1
04/01/2025 11:02:32,NEW YORK,PERU,28,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 15:29:00,1
04/01/2025 11:12:41,HOUSTON,PHILIPPINES,31,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:12:41,HOUSTON,PHILIPPINES,34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:12:41,HOUSTON,PHILIPPINES,47,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:12:41,HOUSTON,PHILIPPINES,49,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:13:54,MIAMI,INDIA,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DT)-PORT OF ENTRY,,04/01/2025 11:22:00,1
04/01/2025 11:22:40,BUFFALO,CANADA,45,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 11:42:00,1
04/01/2025 11:23:48,BUFFALO,CANADA,21,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:15:00,1
04/01/2025 11:25:14,LAREDO,MEXICO,76,,NO,NO,WIDOWED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:12:00,1
04/01/2025 11:29:19,SEATTLE,CANADA,35,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 15:38:00,1
04/01/2025 11:30:09,LAREDO,MEXICO,42,,YES,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(CP)-PUBLIC INTEREST,,04/01/2025 15:10:00,1
04/01/2025 11:30:11,LAREDO,MEXICO,30,,YES,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(CP)-PUBLIC INTEREST,,04/01/2025 15:14:00,1
04/01/2025 11:30:13,LAREDO,MEXICO,6,,YES,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(CP)-PUBLIC INTEREST,,04/01/2025 15:14:00,1
04/01/2025 11:30:15,LAREDO,MEXICO,3,,YES,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(CP)-PUBLIC INTEREST,,04/01/2025 15:15:00,1
04/01/2025 11:32:09,MIAMI,JAMAICA,32,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 18:50:00,1
04/01/2025 11:34:43,NEW YORK,DOMINICAN REPUBLIC,22,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 17:48:00,1
04/01/2025 11:36:41,PRECLEARANCE,CANADA,32,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 11:38:32,LAREDO,MEXICO,39,,NO,NO,,F - FEMALE,NO DOCUMENTS,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VOLUNTARY RETURN,RETURN TO FOREIGN,04/01/2025 15:10:00,1
04/01/2025 11:40:12,DETROIT,CANADA,42,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 14:49:00,1
04/01/2025 11:42:21,BOSTON,CANADA,63,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 13:25:00,1
04/01/2025 11:43:30,DETROIT,CANADA,40,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 14:04:00,1
04/01/2025 11:45:36,HOUSTON,INDIA,52,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:46:11,SAN JUAN,INDIA,28,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/01/2025 09:10:00,1
04/01/2025 11:47:40,BUFFALO,UNITED KINGDOM,43,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:08:00,1
04/01/2025 11:47:45,NEW YORK,PERU,36,,NO,NO,OTHER,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 15:29:00,1
04/01/2025 11:55:15,PRECLEARANCE,CANADA,62,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 11:55:38,BUFFALO,CANADA,72,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 12:30:00,1
04/01/2025 11:57:34,BALTIMORE,PHILIPPINES,47,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 11:59:09,SEATTLE,CANADA,73,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 13:05:00,1
04/01/2025 12:00:15,BALTIMORE,PHILIPPINES,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 12:00:15,BALTIMORE,PHILIPPINES,32,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 12:01:49,BOSTON,CANADA,69,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:50:00,1
04/01/2025 12:04:48,BUFFALO,CANADA,29,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 12:55:00,1
04/01/2025 12:05:16,BUFFALO,CANADA,36,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 12:27:00,1
04/01/2025 12:05:44,HOUSTON,INDONESIA,48,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 12:12:08,LAREDO,MEXICO,56,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 15:15:00,1
04/01/2025 12:23:48,BUFFALO,INDIA,38,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 17:27:00,1
04/01/2025 12:33:01,SEATTLE,CANADA,27,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 13:46:00,1
04/01/2025 12:34:12,EL PASO,MEXICO,25,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 15:30:00,1
04/01/2025 12:43:44,SEATTLE,INDIA,71,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 14:34:00,1
04/01/2025 12:44:28,LAREDO,MEXICO,43,,NO,NO,SINGLE,M - MALE,NO DOCUMENTS,ADMINISTRATIVE CRIMINAL ALIEN,REINSTATEMENT OF DEPORT ORDER I-871,ICE-HSI,04/02/2025 08:36:00,1
04/01/2025 12:44:54,BUFFALO,CANADA,19,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:01:00,1
04/01/2025 12:44:54,BUFFALO,CANADA,43,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:00:00,1
04/01/2025 12:45:44,PRECLEARANCE,CANADA,42,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WITHDRAWAL (WD),,,1
04/01/2025 12:53:18,TUCSON,MEXICO,17,,YES,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 16:48:00,1
04/01/2025 12:53:19,TUCSON,MEXICO,16,,YES,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 16:48:00,1
04/01/2025 12:57:32,BUFFALO,CANADA,57,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/10/2025 18:00:00,1
04/01/2025 12:59:26,TUCSON,MEXICO,50,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 16:42:00,1
04/01/2025 13:00:43,PRECLEARANCE,CANADA,51,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 13:01:28,SEATTLE,PERU,31,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 13:49:00,1
04/01/2025 13:01:30,SEATTLE,PERU,30,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 13:55:00,1
04/01/2025 13:01:57,DETROIT,JAMAICA,40,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 14:46:00,1
04/01/2025 13:02:15,HOUSTON,INDIA,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 13:02:15,HOUSTON,INDIA,29,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 13:02:15,HOUSTON,INDIA,34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
